Target,Target_Namespace,Target_Type,Target_Method,Job_Id,Job_AnalyzeLaunchVariance,Job_EvaluateOverhead,Job_MaxAbsoluteError,Job_MaxRelativeError,Job_MinInvokeCount,Job_MinIterationTime,Job_OutlierMode,Job_Affinity,Job_EnvironmentVariables,Job_Jit,Job_Platform,Job_Runtime,Job_AllowVeryLargeObjects,Job_Concurrent,Job_CpuGroups,Job_Force,Job_HeapAffinitizeMask,Job_HeapCount,Job_NoAffinitize,Job_RetainVm,Job_Server,Job_Arguments,Job_BuildConfiguration,Job_Clock,Job_EngineFactory,Job_NuGetReferences,Job_Toolchain,Job_IsMutator,Job_InvocationCount,Job_IterationCount,Job_IterationTime,Job_LaunchCount,Job_MaxIterationCount,Job_MaxWarmupIterationCount,Job_MinIterationCount,Job_MinWarmupIterationCount,Job_RunStrategy,Job_UnrollFactor,Job_WarmupCount,Job_Display,Params,Measurement_LaunchIndex,Measurement_IterationMode,Measurement_IterationStage,Measurement_IterationIndex,Measurement_Nanoseconds,Measurement_Operations,Measurement_Value,Gen_0,Gen_1,Gen_2,Allocated_Bytes
MyEnumerableBenchmark.EmptyClass,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyClass,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Actual,2,749420992.61,67108864,11.17,0,0,0,0
MyEnumerableBenchmark.EmptyClass,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyClass,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Actual,3,754152607.06,67108864,11.24,0,0,0,0
MyEnumerableBenchmark.EmptyClass,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyClass,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Actual,4,750664522.88,67108864,11.19,0,0,0,0
MyEnumerableBenchmark.EmptyClass,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyClass,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Actual,5,763605625.13,67108864,11.38,0,0,0,0
MyEnumerableBenchmark.EmptyClass,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyClass,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Actual,6,760901949.64,67108864,11.34,0,0,0,0
MyEnumerableBenchmark.EmptyClass,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyClass,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Actual,7,760969778.57,67108864,11.34,0,0,0,0
MyEnumerableBenchmark.EmptyClass,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyClass,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Actual,8,774683255.34,67108864,11.54,0,0,0,0
MyEnumerableBenchmark.EmptyClass,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyClass,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Actual,9,746184896.54,67108864,11.12,0,0,0,0
MyEnumerableBenchmark.EmptyClass,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyClass,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Actual,10,761155031.76,67108864,11.34,0,0,0,0
MyEnumerableBenchmark.EmptyClass,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyClass,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Actual,11,767752670.95,67108864,11.44,0,0,0,0
MyEnumerableBenchmark.EmptyClass,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyClass,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Actual,12,773088546.28,67108864,11.52,0,0,0,0
MyEnumerableBenchmark.EmptyClass,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyClass,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Actual,13,776407058.15,67108864,11.57,0,0,0,0
MyEnumerableBenchmark.EmptyClass,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyClass,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Actual,14,751478105.3,67108864,11.2,0,0,0,0
MyEnumerableBenchmark.EmptyClass,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyClass,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Actual,15,757350412.61,67108864,11.29,0,0,0,0
MyEnumerableBenchmark.EmptyClass,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyClass,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Result,1,631776708.16,67108864,9.41,0,0,0,0
MyEnumerableBenchmark.EmptyClass,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyClass,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Result,2,632676717.75,67108864,9.43,0,0,0,0
MyEnumerableBenchmark.EmptyClass,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyClass,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Result,3,637408332.19,67108864,9.5,0,0,0,0
MyEnumerableBenchmark.EmptyClass,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyClass,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Result,4,633920248.02,67108864,9.45,0,0,0,0
MyEnumerableBenchmark.EmptyClass,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyClass,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Result,5,646861350.26,67108864,9.64,0,0,0,0
MyEnumerableBenchmark.EmptyClass,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyClass,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Result,6,644157674.78,67108864,9.6,0,0,0,0
MyEnumerableBenchmark.EmptyClass,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyClass,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Result,7,644225503.7,67108864,9.6,0,0,0,0
MyEnumerableBenchmark.EmptyClass,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyClass,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Result,8,657938980.47,67108864,9.8,0,0,0,0
MyEnumerableBenchmark.EmptyClass,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyClass,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Result,9,629440621.67,67108864,9.38,0,0,0,0
MyEnumerableBenchmark.EmptyClass,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyClass,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Result,10,644410756.89,67108864,9.6,0,0,0,0
MyEnumerableBenchmark.EmptyClass,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyClass,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Result,11,651008396.08,67108864,9.7,0,0,0,0
MyEnumerableBenchmark.EmptyClass,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyClass,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Result,12,656344271.42,67108864,9.78,0,0,0,0
MyEnumerableBenchmark.EmptyClass,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyClass,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Result,13,659662783.28,67108864,9.83,0,0,0,0
MyEnumerableBenchmark.EmptyClass,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyClass,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Result,14,634733830.43,67108864,9.46,0,0,0,0
MyEnumerableBenchmark.EmptyClass,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyClass,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Result,15,640606137.74,67108864,9.55,0,0,0,0
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Overhead,Jitting,1,284079.2,1,284079.2,511,0,0,24
